event_id,timestamp_utc,host,user,process_name,ioc_type,ioc_value,detection_rule,source_ip,destination_ip
evt-email_addresses-000302,2026-06-11T03:07:43+00:00,ENG-LAB-025,user007,powershell.exe,Email Address,security+ticket22@example.invalid,IOC-EMAIL-749,10.1.214.57,203.0.113.208
evt-email_addresses-000303,2026-06-11T04:20:56+00:00,ENG-LAB-027,user072,msedge.exe,Email Address,noreply+ticket25@university.example,IOC-EMAIL-286,10.3.173.205,198.51.100.27
evt-email_addresses-000304,2026-06-11T05:59:27+00:00,ENG-LAB-048,user090,powershell.exe,Email Address,security+675@example.example,IOC-EMAIL-297,10.2.65.50,198.51.100.244
evt-email_addresses-000305,2026-06-11T08:00:58+00:00,ENG-LAB-003,user032,svchost.exe,Email Address,training+case45@university.example,IOC-EMAIL-530,10.3.79.237,203.0.113.168
evt-email_addresses-000306,2026-06-11T09:26:47+00:00,ENG-LAB-054,user075,python.exe,Email Address,it-support+case59@example.invalid,IOC-EMAIL-844,10.3.218.144,198.51.100.125
evt-email_addresses-000307,2026-06-11T09:51:18+00:00,ENG-LAB-012,user034,reg.exe,Email Address,it-support@example.example,IOC-EMAIL-771,10.0.117.211,203.0.113.10
evt-email_addresses-000308,2026-06-11T10:18:33+00:00,ENG-LAB-041,user044,winword.exe,Email Address,admin+case87@example.example,IOC-EMAIL-850,10.2.63.185,198.51.100.21
evt-email_addresses-000309,2026-06-11T10:23:24+00:00,ENG-LAB-049,user021,svchost.exe,Email Address,helpdesk+ticket49@example.invalid,IOC-EMAIL-108,10.3.84.68,203.0.113.83
evt-email_addresses-000310,2026-06-11T11:29:48+00:00,ENG-LAB-057,user006,reg.exe,Email Address,helpdesk+ticket61@university.example,IOC-EMAIL-817,10.0.4.118,198.51.100.223
evt-email_addresses-000311,2026-06-11T11:34:16+00:00,ENG-LAB-018,user088,rundll32.exe,Email Address,it-support+demo45@university.example,IOC-EMAIL-215,10.1.211.7,203.0.113.100
evt-email_addresses-000312,2026-06-11T11:35:13+00:00,ENG-LAB-004,user065,rundll32.exe,Email Address,security@example.invalid,IOC-EMAIL-470,10.3.67.172,198.51.100.159
evt-email_addresses-000313,2026-06-11T12:52:11+00:00,ENG-LAB-013,user035,reg.exe,Email Address,helpdesk+case77@example.example,IOC-EMAIL-555,10.1.135.30,198.51.100.84
evt-email_addresses-000314,2026-06-11T13:22:42+00:00,ENG-LAB-056,user001,powershell.exe,Email Address,admin+case22@example.example,IOC-EMAIL-668,10.1.75.168,203.0.113.46
evt-email_addresses-000315,2026-06-11T14:17:01+00:00,ENG-LAB-038,user094,python.exe,Email Address,it-support+ticket22@example.invalid,IOC-EMAIL-254,10.1.249.57,203.0.113.200
evt-email_addresses-000316,2026-06-11T14:43:59+00:00,ENG-LAB-026,user019,teams.exe,Email Address,admin+130@example.example,IOC-EMAIL-911,10.0.226.207,198.51.100.126
evt-email_addresses-000317,2026-06-11T15:05:38+00:00,ENG-LAB-029,user053,msedge.exe,Email Address,admin+demo22@example.invalid,IOC-EMAIL-615,10.2.248.161,203.0.113.57
evt-email_addresses-000318,2026-06-11T15:20:37+00:00,ENG-LAB-004,user041,rundll32.exe,Email Address,alerts@example.invalid,IOC-EMAIL-686,10.0.180.77,203.0.113.41
evt-email_addresses-000319,2026-06-11T15:49:19+00:00,ENG-LAB-017,user003,python.exe,Email Address,noreply@example.example,IOC-EMAIL-154,10.0.201.152,198.51.100.140
evt-email_addresses-000320,2026-06-11T17:29:32+00:00,ENG-LAB-056,user001,reg.exe,Email Address,alerts+demo96@university.example,IOC-EMAIL-756,10.0.49.169,198.51.100.86
evt-email_addresses-000321,2026-06-11T18:43:16+00:00,ENG-LAB-054,user096,msedge.exe,Email Address,training+142@lab.invalid,IOC-EMAIL-455,10.2.4.171,198.51.100.250
evt-email_addresses-000322,2026-06-11T19:30:38+00:00,ENG-LAB-004,user053,chrome.exe,Email Address,noreply@lab.invalid,IOC-EMAIL-629,10.2.116.58,203.0.113.202
evt-email_addresses-000323,2026-06-11T19:37:58+00:00,ENG-LAB-037,user083,outlook.exe,Email Address,it-support@example.invalid,IOC-EMAIL-729,10.0.47.56,198.51.100.141
evt-email_addresses-000324,2026-06-11T19:45:38+00:00,ENG-LAB-032,user074,rundll32.exe,Email Address,soc@university.example,IOC-EMAIL-960,10.0.49.169,203.0.113.173
evt-email_addresses-000325,2026-06-11T21:35:32+00:00,ENG-LAB-018,user089,powershell.exe,Email Address,admin+496@example.example,IOC-EMAIL-778,10.2.250.5,198.51.100.38
evt-email_addresses-000326,2026-06-11T23:48:41+00:00,ENG-LAB-029,user086,winword.exe,Email Address,soc+353@lab.invalid,IOC-EMAIL-937,10.2.35.226,203.0.113.242
evt-email_addresses-000327,2026-06-12T01:11:42+00:00,ENG-LAB-021,user030,python.exe,Email Address,research+644@example.invalid,IOC-EMAIL-890,10.3.202.227,198.51.100.81
evt-email_addresses-000328,2026-06-12T01:22:51+00:00,ENG-LAB-025,user053,powershell.exe,Email Address,noreply+demo53@lab.invalid,IOC-EMAIL-284,10.0.117.18,203.0.113.168
evt-email_addresses-000329,2026-06-12T02:07:17+00:00,ENG-LAB-042,user028,powershell.exe,Email Address,it-support+case27@example.example,IOC-EMAIL-865,10.0.161.103,203.0.113.34
evt-email_addresses-000330,2026-06-12T03:42:31+00:00,ENG-LAB-013,user083,powershell.exe,Email Address,helpdesk+ticket94@university.example,IOC-EMAIL-608,10.0.31.192,203.0.113.32
evt-email_addresses-000331,2026-06-12T04:31:53+00:00,ENG-LAB-035,user011,outlook.exe,Email Address,alerts@lab.invalid,IOC-EMAIL-690,10.1.52.174,198.51.100.201
evt-email_addresses-000332,2026-06-12T05:14:42+00:00,ENG-LAB-051,user081,reg.exe,Email Address,training+demo38@example.invalid,IOC-EMAIL-646,10.3.109.139,198.51.100.146
evt-email_addresses-000333,2026-06-12T07:50:32+00:00,ENG-LAB-007,user044,svchost.exe,Email Address,it-support@example.invalid,IOC-EMAIL-258,10.2.133.53,198.51.100.184
evt-email_addresses-000334,2026-06-12T08:28:19+00:00,ENG-LAB-031,user050,outlook.exe,Email Address,noreply@example.invalid,IOC-EMAIL-395,10.1.243.116,198.51.100.149
evt-email_addresses-000335,2026-06-12T09:20:26+00:00,ENG-LAB-009,user078,rundll32.exe,Email Address,it-support+demo99@example.invalid,IOC-EMAIL-689,10.1.62.117,198.51.100.165
evt-email_addresses-000336,2026-06-12T11:05:48+00:00,ENG-LAB-031,user052,chrome.exe,Email Address,it-support+case48@lab.invalid,IOC-EMAIL-917,10.0.125.252,203.0.113.166
evt-email_addresses-000337,2026-06-12T16:21:28+00:00,ENG-LAB-039,user099,outlook.exe,Email Address,training@example.invalid,IOC-EMAIL-252,10.0.4.118,203.0.113.73
evt-email_addresses-000338,2026-06-12T16:32:43+00:00,ENG-LAB-027,user017,winword.exe,Email Address,billing+ticket87@example.invalid,IOC-EMAIL-488,10.0.193.21,198.51.100.211
evt-email_addresses-000339,2026-06-12T17:02:49+00:00,ENG-LAB-034,user039,teams.exe,Email Address,it-support+779@example.invalid,IOC-EMAIL-841,10.3.218.144,198.51.100.45
evt-email_addresses-000340,2026-06-12T19:51:21+00:00,ENG-LAB-041,user065,svchost.exe,Email Address,training+158@example.invalid,IOC-EMAIL-643,10.2.250.5,198.51.100.171
evt-email_addresses-000341,2026-06-12T21:17:09+00:00,ENG-LAB-030,user012,chrome.exe,Email Address,security+156@example.example,IOC-EMAIL-840,10.1.249.57,198.51.100.211
evt-email_addresses-000342,2026-06-12T22:24:50+00:00,ENG-LAB-008,user067,teams.exe,Email Address,soc+case22@example.invalid,IOC-EMAIL-840,10.2.125.58,198.51.100.98
evt-email_addresses-000343,2026-06-12T22:52:09+00:00,ENG-LAB-057,user078,chrome.exe,Email Address,admin@university.example,IOC-EMAIL-439,10.3.246.55,198.51.100.188
evt-email_addresses-000344,2026-06-12T23:16:12+00:00,ENG-LAB-023,user078,teams.exe,Email Address,training@example.invalid,IOC-EMAIL-404,10.0.81.179,203.0.113.1
evt-email_addresses-000345,2026-06-13T00:54:10+00:00,ENG-LAB-030,user053,winword.exe,Email Address,security+811@example.invalid,IOC-EMAIL-406,10.1.32.87,198.51.100.252
evt-email_addresses-000346,2026-06-13T00:58:19+00:00,ENG-LAB-059,user034,svchost.exe,Email Address,research@example.example,IOC-EMAIL-908,10.3.208.49,198.51.100.153
evt-email_addresses-000347,2026-06-13T01:39:08+00:00,ENG-LAB-054,user003,winword.exe,Email Address,billing+494@university.example,IOC-EMAIL-222,10.1.134.42,203.0.113.30
evt-email_addresses-000348,2026-06-13T03:34:27+00:00,ENG-LAB-053,user040,teams.exe,Email Address,alerts+430@university.example,IOC-EMAIL-275,10.2.35.226,198.51.100.47
evt-email_addresses-000349,2026-06-13T04:40:30+00:00,ENG-LAB-016,user011,outlook.exe,Email Address,training+153@example.example,IOC-EMAIL-696,10.3.186.42,203.0.113.167
evt-email_addresses-000350,2026-06-13T05:00:59+00:00,ENG-LAB-011,user063,msedge.exe,Email Address,training@lab.invalid,IOC-EMAIL-257,10.2.53.241,198.51.100.106
evt-email_addresses-000351,2026-06-13T05:17:37+00:00,ENG-LAB-060,user012,powershell.exe,Email Address,alerts@lab.invalid,IOC-EMAIL-653,10.2.35.226,198.51.100.134
evt-email_addresses-000352,2026-06-13T08:43:53+00:00,ENG-LAB-006,user071,reg.exe,Email Address,security+833@lab.invalid,IOC-EMAIL-364,10.2.234.81,203.0.113.126
evt-email_addresses-000353,2026-06-13T08:56:37+00:00,ENG-LAB-002,user002,svchost.exe,Email Address,it-support+911@example.example,IOC-EMAIL-587,10.0.155.74,203.0.113.161
evt-email_addresses-000354,2026-06-13T09:26:34+00:00,ENG-LAB-040,user088,chrome.exe,Email Address,helpdesk+742@example.invalid,IOC-EMAIL-866,10.3.35.251,203.0.113.237
evt-email_addresses-000355,2026-06-13T09:45:58+00:00,ENG-LAB-053,user005,svchost.exe,Email Address,it-support+367@lab.invalid,IOC-EMAIL-646,10.1.126.191,198.51.100.197
evt-email_addresses-000356,2026-06-13T10:12:41+00:00,ENG-LAB-031,user008,svchost.exe,Email Address,it-support+demo74@example.invalid,IOC-EMAIL-968,10.0.127.50,203.0.113.35
evt-email_addresses-000357,2026-06-13T10:37:09+00:00,ENG-LAB-008,user046,teams.exe,Email Address,billing@example.invalid,IOC-EMAIL-610,10.0.117.18,198.51.100.12
evt-email_addresses-000358,2026-06-13T11:18:37+00:00,ENG-LAB-046,user069,msedge.exe,Email Address,billing+863@example.example,IOC-EMAIL-437,10.3.109.131,203.0.113.148
evt-email_addresses-000359,2026-06-13T12:09:00+00:00,ENG-LAB-007,user035,powershell.exe,Email Address,it-support@university.example,IOC-EMAIL-375,10.1.83.250,198.51.100.171
evt-email_addresses-000360,2026-06-13T12:23:20+00:00,ENG-LAB-007,user090,teams.exe,Email Address,it-support@example.invalid,IOC-EMAIL-855,10.0.155.74,203.0.113.116
evt-email_addresses-000361,2026-06-13T12:38:28+00:00,ENG-LAB-002,user012,rundll32.exe,Email Address,research@example.invalid,IOC-EMAIL-730,10.1.130.12,203.0.113.97
evt-email_addresses-000362,2026-06-13T16:05:04+00:00,ENG-LAB-023,user023,rundll32.exe,Email Address,training@university.example,IOC-EMAIL-586,10.0.185.225,203.0.113.5
evt-email_addresses-000363,2026-06-13T16:26:01+00:00,ENG-LAB-041,user072,msedge.exe,Email Address,admin+865@example.invalid,IOC-EMAIL-709,10.2.234.81,203.0.113.179
evt-email_addresses-000364,2026-06-13T17:22:22+00:00,ENG-LAB-044,user080,teams.exe,Email Address,research+case80@example.invalid,IOC-EMAIL-515,10.3.181.109,203.0.113.39
evt-email_addresses-000365,2026-06-13T17:24:23+00:00,ENG-LAB-059,user091,outlook.exe,Email Address,security+demo36@example.invalid,IOC-EMAIL-941,10.2.224.231,203.0.113.117
evt-email_addresses-000366,2026-06-13T17:35:29+00:00,ENG-LAB-026,user071,chrome.exe,Email Address,helpdesk@lab.invalid,IOC-EMAIL-803,10.1.18.214,203.0.113.26
evt-email_addresses-000367,2026-06-13T21:55:05+00:00,ENG-LAB-052,user026,msedge.exe,Email Address,alerts+353@lab.invalid,IOC-EMAIL-598,10.0.216.9,198.51.100.3
evt-email_addresses-000368,2026-06-13T23:03:59+00:00,ENG-LAB-043,user012,teams.exe,Email Address,soc@example.invalid,IOC-EMAIL-706,10.1.65.169,198.51.100.49
evt-email_addresses-000369,2026-06-13T23:24:38+00:00,ENG-LAB-015,user008,chrome.exe,Email Address,helpdesk+ticket76@university.example,IOC-EMAIL-208,10.2.65.50,198.51.100.254
evt-email_addresses-000370,2026-06-13T23:53:29+00:00,ENG-LAB-013,user034,outlook.exe,Email Address,research@example.example,IOC-EMAIL-308,10.3.174.72,203.0.113.171
evt-email_addresses-000371,2026-06-14T00:37:58+00:00,ENG-LAB-003,user075,winword.exe,Email Address,noreply+290@lab.invalid,IOC-EMAIL-260,10.0.31.192,198.51.100.237
evt-email_addresses-000372,2026-06-14T00:42:07+00:00,ENG-LAB-053,user050,winword.exe,Email Address,research@example.invalid,IOC-EMAIL-767,10.3.49.92,203.0.113.153
evt-email_addresses-000373,2026-06-14T00:46:46+00:00,ENG-LAB-060,user021,powershell.exe,Email Address,it-support@lab.invalid,IOC-EMAIL-392,10.2.33.55,203.0.113.37
evt-email_addresses-000374,2026-06-14T01:26:56+00:00,ENG-LAB-010,user054,msedge.exe,Email Address,billing@example.example,IOC-EMAIL-510,10.1.126.191,203.0.113.4
evt-email_addresses-000375,2026-06-14T02:53:35+00:00,ENG-LAB-057,user044,winword.exe,Email Address,billing+demo98@example.invalid,IOC-EMAIL-396,10.2.122.15,198.51.100.196
evt-email_addresses-000376,2026-06-14T02:59:33+00:00,ENG-LAB-035,user080,rundll32.exe,Email Address,billing+888@example.example,IOC-EMAIL-530,10.2.29.13,203.0.113.122
evt-email_addresses-000377,2026-06-14T03:10:03+00:00,ENG-LAB-024,user041,powershell.exe,Email Address,soc+case89@example.invalid,IOC-EMAIL-982,10.1.135.30,198.51.100.220
evt-email_addresses-000378,2026-06-14T05:19:19+00:00,ENG-LAB-024,user066,teams.exe,Email Address,alerts+case55@example.invalid,IOC-EMAIL-271,10.2.35.226,198.51.100.170
evt-email_addresses-000379,2026-06-14T05:47:30+00:00,ENG-LAB-058,user023,python.exe,Email Address,training@university.example,IOC-EMAIL-439,10.0.25.167,198.51.100.190
evt-email_addresses-000380,2026-06-14T06:16:40+00:00,ENG-LAB-029,user058,teams.exe,Email Address,billing+case51@lab.invalid,IOC-EMAIL-650,10.2.135.207,198.51.100.194
evt-email_addresses-000381,2026-06-14T07:49:25+00:00,ENG-LAB-011,user072,powershell.exe,Email Address,noreply+897@example.invalid,IOC-EMAIL-287,10.0.31.192,203.0.113.5
evt-email_addresses-000382,2026-06-14T08:58:17+00:00,ENG-LAB-049,user011,powershell.exe,Email Address,billing+case21@example.example,IOC-EMAIL-697,10.0.49.169,203.0.113.157
evt-email_addresses-000383,2026-06-14T09:28:40+00:00,ENG-LAB-058,user039,chrome.exe,Email Address,research@example.invalid,IOC-EMAIL-504,10.1.186.111,203.0.113.135
evt-email_addresses-000384,2026-06-14T09:37:37+00:00,ENG-LAB-036,user056,svchost.exe,Email Address,noreply+demo58@example.invalid,IOC-EMAIL-466,10.3.86.169,198.51.100.229
evt-email_addresses-000385,2026-06-14T11:20:08+00:00,ENG-LAB-060,user001,reg.exe,Email Address,research+945@example.invalid,IOC-EMAIL-220,10.0.125.252,198.51.100.105
evt-email_addresses-000386,2026-06-14T12:05:47+00:00,ENG-LAB-038,user099,reg.exe,Email Address,helpdesk+676@lab.invalid,IOC-EMAIL-271,10.0.37.138,203.0.113.24
evt-email_addresses-000387,2026-06-14T12:52:24+00:00,ENG-LAB-041,user084,powershell.exe,Email Address,admin@example.invalid,IOC-EMAIL-442,10.2.116.58,198.51.100.95
evt-email_addresses-000388,2026-06-14T13:27:03+00:00,ENG-LAB-001,user095,winword.exe,Email Address,helpdesk+ticket52@example.invalid,IOC-EMAIL-230,10.0.54.200,203.0.113.95
evt-email_addresses-000389,2026-06-14T14:40:50+00:00,ENG-LAB-005,user033,teams.exe,Email Address,research+demo99@lab.invalid,IOC-EMAIL-537,10.0.81.179,198.51.100.48
evt-email_addresses-000390,2026-06-14T15:43:06+00:00,ENG-LAB-057,user030,msedge.exe,Email Address,research@example.invalid,IOC-EMAIL-202,10.0.57.20,198.51.100.145
evt-email_addresses-000391,2026-06-14T15:43:46+00:00,ENG-LAB-055,user009,python.exe,Email Address,noreply+demo79@example.invalid,IOC-EMAIL-433,10.0.70.39,198.51.100.227
evt-email_addresses-000392,2026-06-14T17:06:01+00:00,ENG-LAB-041,user043,msedge.exe,Email Address,it-support@example.example,IOC-EMAIL-999,10.2.91.149,203.0.113.52
evt-email_addresses-000393,2026-06-14T18:26:00+00:00,ENG-LAB-040,user015,svchost.exe,Email Address,security+514@example.invalid,IOC-EMAIL-624,10.0.125.252,198.51.100.194
evt-email_addresses-000394,2026-06-14T18:39:08+00:00,ENG-LAB-024,user089,outlook.exe,Email Address,soc+150@university.example,IOC-EMAIL-257,10.2.36.156,198.51.100.3
evt-email_addresses-000395,2026-06-14T19:09:20+00:00,ENG-LAB-051,user083,python.exe,Email Address,security@lab.invalid,IOC-EMAIL-813,10.0.240.57,198.51.100.159
evt-email_addresses-000396,2026-06-14T20:16:48+00:00,ENG-LAB-057,user098,python.exe,Email Address,soc+848@university.example,IOC-EMAIL-525,10.1.125.42,203.0.113.182
evt-email_addresses-000397,2026-06-14T20:49:38+00:00,ENG-LAB-040,user036,teams.exe,Email Address,research+case70@example.invalid,IOC-EMAIL-198,10.3.253.103,203.0.113.83
evt-email_addresses-000398,2026-06-15T00:04:22+00:00,ENG-LAB-053,user085,winword.exe,Email Address,research+case83@example.invalid,IOC-EMAIL-251,10.2.222.41,203.0.113.78
evt-email_addresses-000399,2026-06-15T00:14:26+00:00,ENG-LAB-027,user013,python.exe,Email Address,helpdesk+case70@example.invalid,IOC-EMAIL-685,10.3.135.238,198.51.100.247
evt-email_addresses-000400,2026-06-15T03:03:38+00:00,ENG-LAB-003,user032,outlook.exe,Email Address,training+527@example.example,IOC-EMAIL-224,10.3.69.222,203.0.113.103
evt-email_addresses-000401,2026-06-15T03:40:59+00:00,ENG-LAB-046,user021,winword.exe,Email Address,admin@example.invalid,IOC-EMAIL-988,10.3.146.109,198.51.100.80
evt-email_addresses-000402,2026-06-15T03:42:47+00:00,ENG-LAB-054,user075,teams.exe,Email Address,it-support+ticket21@example.example,IOC-EMAIL-704,10.0.185.225,198.51.100.11
evt-email_addresses-000403,2026-06-15T03:51:50+00:00,ENG-LAB-054,user077,powershell.exe,Email Address,research+659@example.invalid,IOC-EMAIL-151,10.3.67.172,203.0.113.185
evt-email_addresses-000404,2026-06-15T04:11:38+00:00,ENG-LAB-059,user007,msedge.exe,Email Address,alerts@lab.invalid,IOC-EMAIL-926,10.3.181.109,203.0.113.17
evt-email_addresses-000405,2026-06-15T08:02:49+00:00,ENG-LAB-025,user043,outlook.exe,Email Address,soc+demo36@example.invalid,IOC-EMAIL-131,10.0.240.57,198.51.100.91
evt-email_addresses-000406,2026-06-15T09:36:10+00:00,ENG-LAB-025,user090,outlook.exe,Email Address,helpdesk@example.invalid,IOC-EMAIL-868,10.2.35.226,203.0.113.106
evt-email_addresses-000407,2026-06-15T11:35:00+00:00,ENG-LAB-049,user057,outlook.exe,Email Address,noreply+679@lab.invalid,IOC-EMAIL-693,10.1.220.202,203.0.113.12
evt-email_addresses-000408,2026-06-15T11:52:40+00:00,ENG-LAB-024,user023,teams.exe,Email Address,research+465@example.invalid,IOC-EMAIL-950,10.3.61.64,203.0.113.183
evt-email_addresses-000409,2026-06-15T11:59:27+00:00,ENG-LAB-054,user033,teams.exe,Email Address,it-support+ticket58@example.example,IOC-EMAIL-267,10.3.80.15,203.0.113.132
evt-email_addresses-000410,2026-06-15T13:03:14+00:00,ENG-LAB-037,user033,chrome.exe,Email Address,training+486@example.example,IOC-EMAIL-698,10.2.47.210,198.51.100.136
evt-email_addresses-000411,2026-06-15T13:51:57+00:00,ENG-LAB-056,user009,rundll32.exe,Email Address,security@lab.invalid,IOC-EMAIL-511,10.1.216.153,198.51.100.17
evt-email_addresses-000412,2026-06-15T14:51:23+00:00,ENG-LAB-026,user040,rundll32.exe,Email Address,alerts+497@example.invalid,IOC-EMAIL-713,10.3.169.241,198.51.100.244
evt-email_addresses-000413,2026-06-15T15:07:59+00:00,ENG-LAB-051,user080,outlook.exe,Email Address,noreply@example.invalid,IOC-EMAIL-829,10.2.36.156,198.51.100.241
evt-email_addresses-000414,2026-06-15T15:46:01+00:00,ENG-LAB-026,user074,reg.exe,Email Address,billing@university.example,IOC-EMAIL-160,10.1.148.253,198.51.100.26
evt-email_addresses-000415,2026-06-15T16:44:21+00:00,ENG-LAB-053,user022,rundll32.exe,Email Address,it-support@university.example,IOC-EMAIL-666,10.3.37.117,203.0.113.156
evt-email_addresses-000416,2026-06-15T18:35:52+00:00,ENG-LAB-012,user051,chrome.exe,Email Address,soc+571@example.invalid,IOC-EMAIL-738,10.1.109.17,198.51.100.20
evt-email_addresses-000417,2026-06-15T21:38:57+00:00,ENG-LAB-017,user069,svchost.exe,Email Address,billing+case26@example.example,IOC-EMAIL-609,10.0.180.77,203.0.113.220
evt-email_addresses-000418,2026-06-15T22:08:12+00:00,ENG-LAB-045,user060,msedge.exe,Email Address,alerts+case96@example.example,IOC-EMAIL-350,10.1.13.144,198.51.100.1
evt-email_addresses-000419,2026-06-15T23:22:25+00:00,ENG-LAB-051,user070,chrome.exe,Email Address,soc+408@university.example,IOC-EMAIL-665,10.3.253.103,203.0.113.161
evt-email_addresses-000420,2026-06-15T23:25:07+00:00,ENG-LAB-008,user077,reg.exe,Email Address,helpdesk@example.invalid,IOC-EMAIL-402,10.1.134.42,198.51.100.155
evt-email_addresses-000421,2026-06-16T00:13:10+00:00,ENG-LAB-009,user030,powershell.exe,Email Address,training@example.example,IOC-EMAIL-251,10.0.152.216,203.0.113.90
evt-email_addresses-000422,2026-06-16T00:51:31+00:00,ENG-LAB-012,user095,chrome.exe,Email Address,training+demo63@example.invalid,IOC-EMAIL-818,10.0.4.118,203.0.113.193
evt-email_addresses-000423,2026-06-16T01:02:03+00:00,ENG-LAB-033,user037,reg.exe,Email Address,alerts@example.invalid,IOC-EMAIL-684,10.3.208.85,203.0.113.243
evt-email_addresses-000424,2026-06-16T01:29:59+00:00,ENG-LAB-043,user019,outlook.exe,Email Address,it-support@example.example,IOC-EMAIL-773,10.0.41.108,203.0.113.111
evt-email_addresses-000425,2026-06-16T01:51:54+00:00,ENG-LAB-041,user010,powershell.exe,Email Address,soc+283@university.example,IOC-EMAIL-641,10.0.59.225,203.0.113.97
evt-email_addresses-000426,2026-06-16T03:14:45+00:00,ENG-LAB-060,user014,teams.exe,Email Address,billing+102@example.example,IOC-EMAIL-709,10.2.52.24,203.0.113.85
evt-email_addresses-000427,2026-06-16T04:02:57+00:00,ENG-LAB-012,user018,chrome.exe,Email Address,soc+699@example.invalid,IOC-EMAIL-290,10.0.155.74,198.51.100.15
evt-email_addresses-000428,2026-06-16T06:39:24+00:00,ENG-LAB-020,user021,powershell.exe,Email Address,soc@lab.invalid,IOC-EMAIL-111,10.3.1.253,198.51.100.64
evt-email_addresses-000429,2026-06-16T06:58:27+00:00,ENG-LAB-004,user040,rundll32.exe,Email Address,soc@example.invalid,IOC-EMAIL-854,10.1.125.42,203.0.113.151
evt-email_addresses-000430,2026-06-16T07:56:00+00:00,ENG-LAB-003,user050,powershell.exe,Email Address,admin+669@example.invalid,IOC-EMAIL-614,10.1.211.7,203.0.113.227
evt-email_addresses-000431,2026-06-16T09:48:08+00:00,ENG-LAB-018,user045,svchost.exe,Email Address,soc+518@example.invalid,IOC-EMAIL-653,10.0.31.192,203.0.113.58
evt-email_addresses-000432,2026-06-16T10:20:00+00:00,ENG-LAB-031,user062,outlook.exe,Email Address,security@example.invalid,IOC-EMAIL-828,10.3.239.222,203.0.113.152
evt-email_addresses-000433,2026-06-16T10:58:18+00:00,ENG-LAB-022,user017,winword.exe,Email Address,soc+case41@example.invalid,IOC-EMAIL-290,10.1.170.201,203.0.113.205
evt-email_addresses-000434,2026-06-16T12:06:54+00:00,ENG-LAB-050,user041,rundll32.exe,Email Address,alerts@example.invalid,IOC-EMAIL-466,10.3.73.68,198.51.100.76
evt-email_addresses-000435,2026-06-16T13:04:24+00:00,ENG-LAB-050,user065,svchost.exe,Email Address,security+438@example.invalid,IOC-EMAIL-726,10.0.42.165,198.51.100.194
evt-email_addresses-000436,2026-06-16T13:25:45+00:00,ENG-LAB-022,user021,msedge.exe,Email Address,security+ticket39@lab.invalid,IOC-EMAIL-653,10.3.194.174,203.0.113.210
evt-email_addresses-000437,2026-06-16T14:08:47+00:00,ENG-LAB-027,user008,rundll32.exe,Email Address,security+641@example.invalid,IOC-EMAIL-991,10.1.126.191,203.0.113.201
evt-email_addresses-000438,2026-06-16T14:24:30+00:00,ENG-LAB-013,user038,outlook.exe,Email Address,training@lab.invalid,IOC-EMAIL-608,10.2.181.54,198.51.100.123
evt-email_addresses-000439,2026-06-16T14:27:17+00:00,ENG-LAB-035,user013,outlook.exe,Email Address,billing+case70@university.example,IOC-EMAIL-945,10.1.130.12,198.51.100.26
evt-email_addresses-000440,2026-06-16T16:56:45+00:00,ENG-LAB-039,user090,rundll32.exe,Email Address,noreply+717@example.invalid,IOC-EMAIL-905,10.3.228.230,203.0.113.69
evt-email_addresses-000441,2026-06-16T17:35:21+00:00,ENG-LAB-059,user090,chrome.exe,Email Address,training@university.example,IOC-EMAIL-950,10.3.185.57,203.0.113.87
evt-email_addresses-000442,2026-06-16T17:39:19+00:00,ENG-LAB-027,user042,winword.exe,Email Address,helpdesk@example.example,IOC-EMAIL-846,10.1.159.103,203.0.113.248
evt-email_addresses-000443,2026-06-16T19:16:29+00:00,ENG-LAB-004,user034,python.exe,Email Address,admin+case95@lab.invalid,IOC-EMAIL-883,10.0.146.61,198.51.100.138
evt-email_addresses-000444,2026-06-16T19:28:07+00:00,ENG-LAB-040,user069,winword.exe,Email Address,it-support+147@example.invalid,IOC-EMAIL-240,10.3.173.205,198.51.100.24
evt-email_addresses-000445,2026-06-16T19:48:56+00:00,ENG-LAB-007,user032,svchost.exe,Email Address,research@university.example,IOC-EMAIL-142,10.3.93.13,198.51.100.135
evt-email_addresses-000446,2026-06-16T19:59:10+00:00,ENG-LAB-037,user015,chrome.exe,Email Address,security+demo87@example.example,IOC-EMAIL-415,10.3.135.238,203.0.113.21
evt-email_addresses-000447,2026-06-16T22:05:58+00:00,ENG-LAB-004,user011,svchost.exe,Email Address,security@example.invalid,IOC-EMAIL-445,10.1.65.169,198.51.100.188
evt-email_addresses-000448,2026-06-16T22:54:37+00:00,ENG-LAB-026,user030,reg.exe,Email Address,it-support@lab.invalid,IOC-EMAIL-574,10.1.62.117,198.51.100.115
evt-email_addresses-000449,2026-06-17T00:05:42+00:00,ENG-LAB-010,user085,rundll32.exe,Email Address,helpdesk+221@university.example,IOC-EMAIL-206,10.1.55.98,203.0.113.202
evt-email_addresses-000450,2026-06-17T01:47:13+00:00,ENG-LAB-022,user027,python.exe,Email Address,it-support@university.example,IOC-EMAIL-587,10.2.4.171,198.51.100.101
evt-email_addresses-000451,2026-06-17T02:09:52+00:00,ENG-LAB-012,user015,python.exe,Email Address,security+255@lab.invalid,IOC-EMAIL-525,10.2.133.53,203.0.113.232
evt-email_addresses-000452,2026-06-17T06:06:35+00:00,ENG-LAB-025,user090,outlook.exe,Email Address,billing@university.example,IOC-EMAIL-830,10.1.3.19,203.0.113.119
